"Character","Move","onBlock","plnCmd","airmove","followUp","projectile","moveType","health","stun","vgauge1","vgauge2","fDash","bDash","fWalk","bWalk","throwHurt","throwRange","Damage","Stun"
"R.Mika","Daydream Headlock",35,"LP+LK","False","False","False","throw",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,140,200
"R.Mika","Dream Driver",35,"LP+LK (opp crouched)","False","False","False","throw",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,120,150
"R.Mika","Sell Down",35,"b+LP+LK","False","False","False","throw",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,140,200
"R.Mika","Heated Mic Performance lvl 1",4,"MP+MK (VS1)","False","False","True","vskill",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,40,100
"R.Mika","Pumped Up! (attack)",4,"MP+MK (VS2) (counter)","False","True","False","vskill",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,90,150
"R.Mika","Nadeshiko (Above)",32,"HP+HK (VT1)","False","False","False","vtrigger",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,100,100
"R.Mika","Nadeshiko (Above) (hold)",32,"HP+HK (hold)","False","False","False","vtrigger",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,100,100
"R.Mika","Nadeshiko (Front)",32,"b+HP+HK","False","False","False","vtrigger",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,100,100
"R.Mika","Nadeshiko (Front) (hold)",32,"b+HP+HK (hold)","False","False","False","vtrigger",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,100,100
"R.Mika","Nadeshiko (Behind)",32,"f+HP+HK","False","False","False","vtrigger",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,100,100
"R.Mika","Nadeshiko (Behind) (hold)",32,"f+HP+HK (hold)","False","False","False","vtrigger",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,100,100
"R.Mika","Peach Gator",-2,"f+KKK","False","False","False","alpha",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,60,0
"R.Mika","Gutsy Lariat",-2,"MK+HP","False","True","False","vbreak",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,60,0
"R.Mika","LP Shooting Peach",-7,"qcf+LP","False","False","False","special",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,80,150
"R.Mika","MP Shooting Peach",-10,"qcf+MP","False","False","False","special",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,90,150
"R.Mika","HP Shooting Peach",-12,"qcf+HP","False","False","False","special",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,100,150
"R.Mika","EX Shooting Peach",-15,"qcf+PP","False","False","False","special",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,130,200
"R.Mika","LP Rainbow Typhoon",35,"hcb+LP","False","False","False","command-grab",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,180,200
"R.Mika","MP Rainbow Typhoon",35,"hcb+MP","False","False","False","command-grab",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,190,200
"R.Mika","HP Rainbow Typhoon",35,"hcb+HP","False","False","False","command-grab",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,200,200
"R.Mika","EX Rainbow Typhoon",35,"hcb+PP","False","False","False","command-grab",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,240,250
"R.Mika","LK Brimstone",35,"hcb+LK","False","False","False","command-grab",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,120,150
"R.Mika","MK Brimstone",35,"hcb+MK","False","False","False","command-grab",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,130,150
"R.Mika","HK Brimstone",35,"hcb+HK","False","False","False","command-grab",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,140,150
"R.Mika","EX Brimstone",35,"hcb+KK","False","False","False","command-grab",950,1000,600,900,18,24,0.042,0.03,0.25,0.85,180,200
"Ryu","Stand LP",2,"LP","False","False","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,30,70
"Ryu","Stand MP",2,"MP","False","False","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,60,100
"Ryu","Stand HP",-1,"HP","False","False","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,90,150
"Ryu","Stand LK",-2,"LK","False","False","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,30,70
"Ryu","Stand MK",-2,"MK","False","False","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,70,100
"Ryu","Stand HK",-1,"HK","False","False","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,90,150
"Ryu","Crouch LP",2,"d+LP","False","False","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,30,70
"Ryu","Crouch MP",2,"d+MP","False","False","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,60,100
"Ryu","Crouch HP",-10,"d+HP","False","False","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,90,150
"Ryu","Crouch LK",1,"d+LK","False","False","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,20,70
"Ryu","Crouch MK",-1,"d+MK","False","False","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,50,100
"Ryu","Crouch HK",-11,"d+HK","False","False","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,90,150
"Ryu","Collarbone Breaker",-7,"f+MP","False","False","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,60,100
"Ryu","Solar Plexus Strike",-2,"f+HP","False","False","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,80,150
"Ryu","Axe Kick",-2,"b+HK","False","False","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,80,150
"Ryu","Jodan Sanrengeki 1st",-9,"MP > HP","False","True","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,123,190
"Ryu","Jodan Sanrengeki 2nd",-7,"MP > HP > HK","False","True","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,179,270
"Ryu","Jodan Nirengeki",-7,"HP > HK","False","True","False","normal",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,153,240
"Ryu","Shoulder Throw",35,"LP+LK","False","False","False","throw",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,130,150
"Ryu","Somersault Throw",35,"b+LP+LK","False","False","False","throw",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,150,200
"Ryu","Thrust Strike",-4,"MP+MK (VS2)","False","False","False","vskill",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,120,200
"Ryu","Hashogeki",-2,"f+PPP","False","False","False","alpha",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,60,0
"Ryu","Fumikomi Joden Kagizuki",-2,"MK+HP","False","True","False","vbreak",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,60,0
"Ryu","LP Hadoken",-6,"qcf+LP","False","False","True","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,60,100
"Ryu","MP Hadoken",-6,"qcf+MP","False","False","True","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,60,100
"Ryu","HP Hadoken",-6,"qcf+HP","False","False","True","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,60,100
"Ryu","EX Hadoken",2,"qcf+PP","False","False","True","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,100,150
"Ryu","LP Shoryuken",-24,"f,d,df+LP","False","False","False","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,60,100
"Ryu","MP Shoryuken",-32,"f,d,df+MP","False","False","False","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,60,100
"Ryu","HP Shoryuken",-36,"f,d,df+HP","False","False","False","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,60,150
"Ryu","EX Shoryuken",-37,"f,d,df+PP","False","False","False","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,160,200
"Ryu","LK Tatsumaki Senpukyaku",-10,"qcb+LK","False","False","False","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,80,150
"Ryu","MK Tatsumaki Senpukyaku",-12,"qcb+MK","False","False","False","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,90,150
"Ryu","HK Tatsumaki Senpukyaku",-13,"qcb+HK","False","False","False","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,100,150
"Ryu","EX Tatsumaki Senpukyaku",-19,"qcb+KK","False","False","False","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,140,150
"Ryu","LK Air Tatsumaki Senpukyaku",-3,"qcb+LK (air)","True","False","False","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,100,200
"Ryu","MK Air Tatsumaki Senpukyaku",-3,"qcb+MK (air)","True","False","False","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,100,200
"Ryu","HK Air Tatsumaki Senpukyaku",-3,"qcb+HK (air)","True","False","False","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,100,200
"Ryu","LK Jodan Sokutou Geri",-15,"hcf+LK","False","False","False","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,90,150
"Ryu","MK Jodan Sokutou Geri",-15,"hcf+MK","False","False","False","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,100,150
"Ryu","HK Jodan Sokutou Geri",-15,"hcf+HK","False","False","False","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,110,150
"Ryu","EX Jodan Sokutou Geri",-13,"hcf+KK","False","False","False","special",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,80,150
"Ryu","Shinkuu Hadoken",-25,"qcf,qcf+P","False","False","True","super",1025,1050,600,600,16,21,0.047,0.032,0.25,0.8,320,0
"Sagat","Stand LP",4,"LP","False","False","False","normal",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,30,70
"Sagat","Stand MP",3,"MP","False","False","False","normal",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,60,100
"Sagat","Stand HP",-2,"HP","False","False","False","normal",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,90,150
"Sagat","Stand LK",1,"LK","False","False","False","normal",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,40,70
"Sagat","Stand MK",-2,"MK","False","False","False","normal",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,70,100
"Sagat","Stand HK",-3,"HK","False","False","False","normal",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,80,150
"Sagat","Crouch LP",1,"d+LP","False","False","False","normal",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,30,70
"Sagat","Crouch MP",1,"d+MP","False","False","False","normal",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,65,100
"Sagat","Crouch HP",-1,"d+HP","False","False","False","normal",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,90,150
"Sagat","Crouch LK",2,"d+LK","False","False","False","normal",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,30,70
"Sagat","Crouch MK",-4,"d+MK","False","False","False","normal",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,60,100
"Sagat","Crouch HK",-14,"d+HK","False","False","False","normal",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,100,150
"Sagat","Tiger Heavy Elbow",-7,"f+HP","False","False","False","normal",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,80,150
"Sagat","Step High Kick",3,"f+HK","False","False","False","normal",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,90,150
"Sagat","Step Low Kick",-2,"f+MK","False","False","False","normal",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,70,100
"Sagat","Tiger Tornado",-2,"MK+HP","False","True","False","vbreak",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,60,0
"Sagat","LP Tiger Shot",1,"qcf+LP","False","False","True","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,70,100
"Sagat","MP Tiger Shot",1,"qcf+MP","False","False","True","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,70,100
"Sagat","HP Tiger Shot",1,"qcf+HP","False","False","True","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,70,100
"Sagat","EX Tiger Shot",6,"qcf+PP","False","False","True","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,100,150
"Sagat","LK Grand Tiger Shot",-4,"qcf+LK","False","False","True","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,60,100
"Sagat","MK Grand Tiger Shot",-4,"qcf+MK","False","False","True","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,60,100
"Sagat","HK Grand Tiger Shot",-4,"qcf+HK","False","False","True","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,60,100
"Sagat","EX Grand Tiger Shot",-2,"qcf+KK","False","False","True","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,80,150
"Sagat","LP Tiger Uppercut",-39,"f,d,df+LP","False","False","False","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,110,120
"Sagat","MP Tiger Uppercut",-39,"f,d,df+MP","False","False","False","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,110,120
"Sagat","HP Tiger Uppercut",-39,"f,d,df+HP","False","False","False","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,110,120
"Sagat","EX Tiger Uppercut",-38,"f,d,df+PP","False","False","False","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,160,101
"Sagat","LP Tiger Uppercut (V-Skill 2)",-34,"f,d,df+LP","False","False","False","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,140,150
"Sagat","MP Tiger Uppercut (V-Skill 2)",-34,"f,d,df+MP","False","False","False","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,140,150
"Sagat","HP Tiger Uppercut (V-Skill 2)",-34,"f,d,df+HP","False","False","False","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,140,150
"Sagat","EX Tiger Uppercut (V-Skill 2)",-38,"f,d,df+PP","False","False","False","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,180,230
"Sagat","LK Tiger Knee Crush",-5,"f,d,df+LK","True","False","False","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,80,150
"Sagat","MK Tiger Knee Crush",-7,"f,d,df+MK","True","False","False","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,90,150
"Sagat","HK Tiger Knee Crush",-7,"f,d,df+HK","True","False","False","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,100,150
"Sagat","EX Tiger Knee Crush",-5,"f,d,df+KK","True","False","False","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,160,200
"Sagat","LK Tiger Knee Crush (V-Skill 2)",0,"f,d,df+LK","True","False","False","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,80,150
"Sagat","MK Tiger Knee Crush (V-Skill 2)",-2,"f,d,df+MK","True","False","False","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,90,150
"Sagat","HK Tiger Knee Crush (V-Skill 2)",-2,"f,d,df+HK","True","False","False","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,100,150
"Sagat","EX Tiger Knee Crush (V-Skill 2)",0,"f,d,df+KK","True","False","False","special",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,160,200
"Sagat","Tiger Rampage",-42,"qcf,qcf+K","False","False","False","super",1025,1050,900,600,20,24,0.0365,0.0277,0.25,0.85,340,0
"Sakura","Stand LP",2,"LP","False","False","False","normal",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,30,70
"Sakura","Stand MP",3,"MP","False","False","False","normal",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,60,100
"Sakura","Stand HP",-2,"HP","False","False","False","normal",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,80,150
"Sakura","Stand LK",-2,"LK","False","False","False","normal",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,30,70
"Sakura","Stand MK",1,"MK","False","False","False","normal",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,60,100
"Sakura","Stand HK",-4,"HK","False","False","False","normal",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,80,150
"Sakura","Crouch LP",1,"d+LP","False","False","False","normal",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,20,70
"Sakura","Crouch MP",2,"d+MP","False","False","False","normal",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,60,100
"Sakura","Crouch HP",-5,"d+HP","False","False","False","normal",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,90,150
"Sakura","Crouch LK",0,"d+LK","False","False","False","normal",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,20,70
"Sakura","Crouch MK",-3,"d+MK","False","False","False","normal",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,50,100
"Sakura","Crouch HK",-13,"d+HK","False","False","False","normal",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,90,150
"Sakura","Flower Kick",-7,"f+MK","False","False","False","normal",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,70,100
"Sakura","Furiko Upper",-7,"b+HP","False","False","False","normal",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,80,150
"Sakura","Chin Buster Kick",2,"df+HK","False","False","False","normal",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,80,150
"Sakura","Sakura Otoshi",-3,"MP+MK (VS1) > P","True","True","False","vskill",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,50,40
"Sakura","Sakura Otoshi 2nd",-3,"MP+MK (VS1) > P > P","True","True","False","vskill",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,95,112
"Sakura","Oukakyaku",-2,"MP+MK (VS1) > K","True","True","False","vskill",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,80,100
"Sakura","Haru Hayate (attack)",-7,"MP+MK (VS2) (hold)","False","True","False","vskill",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,70,100
"Sakura","Floral Spin",-2,"f+KKK","False","False","False","alpha",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,60,0
"Sakura","Floral Side-Kick",-2,"MK+HP","False","True","False","vbreak",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,60,0
"Sakura","LP Hadoken",-8,"qcf+LP","False","False","True","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,50,100
"Sakura","MP Hadoken",-8,"qcf+MP","False","False","True","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,50,100
"Sakura","HP Hadoken",-8,"qcf+HP","False","False","True","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,60,100
"Sakura","Hadoken lvl 2",3,"qcf+P (hold)","False","False","True","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,80,150
"Sakura","EX Hadoken",1,"qcf+PP","False","False","True","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,100,150
"Sakura","Tengyo Hadoken",4,"qcf+K","False","False","True","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,60,100
"Sakura","Tengyo Hadoken lvl 2",1,"qcf+K (hold)","False","False","True","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,100,150
"Sakura","EX Tengyo Hadoken",-1,"qcf+KK","False","False","True","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,100,150
"Sakura","LP Shouoken",-31,"f,d,df+LP","False","False","False","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,100,100
"Sakura","MP Shouoken",-32,"f,d,df+MP","False","False","False","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,110,150
"Sakura","HP Shouoken",-37,"f,d,df+HP","False","False","False","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,120,150
"Sakura","EX Shouoken",-45,"f,d,df+PP","False","False","False","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,150,200
"Sakura","LK Shunpukyaku",-2,"qcb+LK","True","False","False","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,60,150
"Sakura","MK Shunpukyaku",-6,"qcb+MK","True","False","False","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,70,150
"Sakura","HK Shunpukyaku",-2,"qcb+HK","True","False","False","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,100,150
"Sakura","EX Shunpukyaku",-2,"qcb+KK","False","False","False","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,120,150
"Sakura","LK Airborne Shunpukyaku",-5,"qcb+LK (air)","True","False","False","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,100,150
"Sakura","MK Airborne Shunpukyaku",-6,"qcb+MK (air)","True","False","False","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,100,150
"Sakura","HK Airborne Shunpukyaku",-6,"qcb+HK (air)","True","False","False","special",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,100,150
"Sakura","Sakura Rain",-23,"qcf,qcf+P","False","False","False","super",975,1000,600,600,16,23,0.0527,0.047,0.25,0.8,250,0
"Seth","Stand LP",3,"LP","False","False","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,30,70
"Seth","Stand MP",-2,"MP","False","False","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,50,100
"Seth","Stand HP",-4,"HP","False","False","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,80,150
"Seth","Stand LK",3,"LK","False","False","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,40,70
"Seth","Stand MK",-2,"MK","False","False","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,70,100
"Seth","Stand HK",-10,"HK","False","False","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,80,150
"Seth","Crouch LP",2,"d+LP","False","False","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,30,70
"Seth","Crouch MP",2,"d+MP","False","False","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,60,100
"Seth","Crouch HP",-10,"d+HP","False","False","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,80,150
"Seth","Crouch LK",2,"d+LK","False","False","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,20,70
"Seth","Crouch MK",-2,"d+MK","False","False","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,60,100
"Seth","Crouch HK",-4,"d+HK","False","False","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,90,150
"Seth","Step Shoot",-2,"f+MP","False","False","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,60,100
"Seth","Hazard Blow",-4,"f+HP","False","False","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,90,150
"Seth","Head Hunter",-7,"f+HK","False","False","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,80,150
"Seth","Turning Slicer",-2,"df+HK","False","False","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,90,150
"Seth","Twin Claw",-12,"MP > HP","False","True","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,104,190
"Seth","Shoot Slicer",-8,"f+MP > HK","False","True","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,114,172
"Seth","Fatal Rush",-12,"f+MP > HK > HP","False","True","False","normal",900,900,600,600,16,23,0.047,0.032,0.25,0.8,170,252
"Seth","Tanden Maneuver",-3,"HP+HK (VT2 Activation)","False","False","True","vtrigger",900,900,600,600,16,23,0.047,0.032,0.25,0.8,25,30
"Seth","Tanden Explode",8,"HP+HK (VT2 Explosion)","False","True","True","vtrigger",900,900,600,600,16,23,0.047,0.032,0.25,0.8,50,50
"Seth","Tanden Engine",-2,"MP+MK (VS1)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,10,0
"Seth","Tanden Install",-16,"MP+MK > P (VS1)","False","True","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,64,0
"Seth","Install Art | [Abigail] Abigail Punch",-16,"MP+MK (Abigail)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,140,150
"Seth","Install Art | [Akuma] Sekia Goshoha",-4,"MP+MK (Akuma)","False","False","True","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,150
"Seth","Install Art | [Alex] Air Stampede",-5,"MP+MK (Alex)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,120,200
"Seth","Install Art | [Birdie] Bull Head",-10,"MP+MK (Birdie)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,110,150
"Seth","Install Art | [Blanka] Rolling Attack",-21,"MP+MK (Blanka)","True","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,150
"Seth","Install Art | [Boxer] Turn Punch",-2,"MP+MK (Boxer)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,120
"Seth","Install Art | [Cammy] Spiral Arrow",-12,"MP+MK (Cammy)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,150
"Seth","Install Art | [Chun-Li] Hyakuretsukyaku ",-8,"MP+MK (Chun-Li)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,60,80
"Seth","Install Art | [Cody] Zonk Knuckle",-2,"MP+MK (Cody)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,80,100
"Seth","Install Art | [Dan] Dankukyaku",-4,"MP+MK (Dan)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,90,120
"Seth","Install Art | [Dhalsim] Yoga Flame",-5,"MP+MK (Dhalsim)","False","False","True","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,70,150
"Seth","Install Art | [Ed] Psycho Upper",-16,"MP+MK (Ed)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,150
"Seth","Install Art | [E.Honda] Sumo Headbutt",-4,"MP+MK (E.Honda)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,100
"Seth","Install Art | [Falke] Psycho Kugel",3,"MP+MK (Falke)","False","False","True","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,80,120
"Seth","Install Art | [F.A.N.G] Ryobenda",-10,"MP+MK (F.A.N.G)","False","False","True","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,40,100
"Seth","Install Art | [F.A.N.G] Ryobenda Trap",10,"MP+MK (F.A.N.G) (Trap)","False","False","True","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,40,100
"Seth","Install Art | [G] G Spin Kick",-5,"MP+MK (G)","True","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,100
"Seth","Install Art | [Gill] Moonsault Knee Drop",-3,"MP+MK (Gill)","True","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,120
"Seth","Install Art | [Juri] Ryodansatsu ",-6,"MP+MK (Juri)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,70,150
"Seth","Install Art | [Kage] Ryusokyaku ",3,"MP+MK (Kage)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,80,100
"Seth","Install Art | [Karin] Just Frame Tenko",-10,"MP+MK (Karin Just Frame Tenko)","False","True","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,70,100
